Frequency (Hz)	Level (dB)
24462.890625	-121.091629
24468.750000	-122.147995
24474.609375	-121.656677
24480.468750	-117.538773
24486.328125	-111.637558
24492.187500	-109.715195
24498.046875	-111.705818
24503.906250	-115.527397
24509.765625	-122.041702
24515.625000	-125.466164
24521.484375	-125.637299
24527.343750	-125.816483
24533.203125	-125.702484
24539.062500	-125.477180
24544.921875	-125.239761
24550.781250	-125.084419
24556.640625	-125.310089
24562.500000	-125.174355
24568.359375	-125.225494
24574.218750	-125.361519
24580.078125	-125.347565
24585.937500	-125.055908
24591.796875	-124.849281
24597.656250	-124.389259
24603.515625	-122.503105
24609.375000	-120.396416
24615.234375	-120.452591
24621.093750	-124.132423
24626.953125	-125.367317
24632.812500	-125.036377
24638.671875	-125.288063
24644.531250	-125.311394
24650.390625	-124.818199
24656.250000	-124.189178
24662.109375	-124.491295
24667.968750	-124.887703
24673.828125	-124.868721
24679.687500	-124.744637
24685.546875	-121.816391
24691.406250	-119.740685
24697.265625	-122.516678
24703.125000	-124.818657
24708.984375	-124.980286
24714.843750	-125.091209
24720.703125	-124.953133
24726.562500	-124.967949
24732.421875	-125.033394
24738.281250	-124.536995
24744.140625	-124.286758
24750.000000	-124.167145
24755.859375	-122.767311
24761.718750	-122.411713
24767.578125	-123.924957
24773.437500	-124.223244
24779.296875	-124.429535
24785.156250	-124.759888
24791.015625	-124.183319
24796.875000	-118.688416
24802.734375	-115.917503
24808.593750	-120.831993
24814.453125	-124.726196
24820.312500	-124.857864
24826.171875	-124.491791
24832.031250	-124.650085
24837.890625	-124.664429
24843.750000	-124.846199
24849.609375	-124.633934
24855.468750	-124.559128
24861.328125	-125.111755
24867.187500	-125.047951
24873.046875	-124.663048
24878.906250	-124.485435
24884.765625	-124.373573
24890.625000	-124.123032
24896.484375	-123.423058
24902.343750	-123.958099
24908.203125	-124.410591
24914.062500	-124.545578
24919.921875	-124.273506
24925.781250	-122.114738
24931.640625	-116.279411
24937.500000	-114.612793
24943.359375	-115.165970
24949.218750	-118.870773
24955.078125	-121.639061
24960.937500	-122.698677
24966.796875	-119.392204
24972.656250	-116.148399
24978.515625	-111.914665
24984.375000	-105.697815
24990.234375	-106.058548
24996.093750	-108.551689
25001.953125	-112.566284
25007.812500	-117.732498
25013.671875	-120.513504
25019.531250	-118.335136
25025.390625	-117.974915
25031.250000	-118.287613
25037.109375	-120.350632
25042.968750	-123.526596
25048.828125	-124.389984
25054.687500	-124.305931
25060.546875	-121.183540
25066.406250	-114.089378
25072.265625	-112.914368
25078.125000	-116.242241
25083.984375	-120.885071
25089.843750	-124.082771
25095.703125	-124.534325
25101.562500	-124.593880
25107.421875	-124.310532
25113.281250	-124.367805
25119.140625	-124.572151
25125.000000	-123.025574
25130.859375	-120.954895
25136.718750	-122.442734
25142.578125	-124.208519
25148.437500	-123.340904
25154.296875	-122.985298
25160.156250	-124.487404
25166.015625	-124.918762
25171.875000	-124.967659
25177.734375	-125.359482
25183.593750	-124.832657
25189.453125	-124.713676
25195.312500	-125.041344
25201.171875	-124.780762
25207.031250	-125.087738
25212.890625	-125.261375
25218.750000	-125.285187
25224.609375	-125.362236
25230.468750	-125.214691
25236.328125	-124.952271
25242.187500	-125.249306
25248.046875	-125.051743
25253.906250	-124.557106
25259.765625	-124.798698
25265.625000	-123.702461
25271.484375	-118.390579
25277.343750	-113.109772
25283.203125	-113.084000
25289.062500	-116.426918
25294.921875	-121.625717
25300.781250	-124.283714
25306.640625	-123.430519
25312.500000	-120.187744
25318.359375	-120.245125
25324.218750	-123.752831
25330.078125	-124.967964
25335.937500	-124.519463
25341.796875	-123.199089
25347.656250	-119.887772
25353.515625	-116.086693
25359.375000	-118.509979
25365.234375	-124.464325
25371.093750	-125.265984
25376.953125	-125.609222
25382.812500	-125.650688
25388.671875	-125.612991
25394.531250	-125.718941
25400.390625	-125.568611
25406.250000	-125.604996
25412.109375	-125.567528
25417.968750	-125.519516
25423.828125	-125.580513
25429.687500	-125.483849
25435.546875	-125.602211
25441.406250	-125.486267
25447.265625	-125.586304
25453.125000	-125.328842
25458.984375	-125.579140
25464.843750	-125.454887
25470.703125	-124.685783
25476.562500	-121.850212
25482.421875	-121.473907
25488.281250	-124.291039
25494.140625	-125.115028
25500.000000	-125.675102
25505.859375	-125.667915
25511.718750	-125.161369
25517.578125	-121.217758
25523.437500	-118.613831
25529.296875	-116.838646
25535.156250	-117.119255
25541.015625	-118.571922
25546.875000	-121.823135
25552.734375	-125.209991
25558.593750	-126.149323
25564.453125	-126.174965
25570.312500	-126.079781
25576.171875	-125.967583
25582.031250	-125.844055
25587.890625	-120.758652
25593.750000	-116.993706
25599.609375	-116.303856
25605.468750	-117.225090
25611.328125	-116.716316
25617.187500	-116.412354
25623.046875	-119.558197
25628.906250	-123.767578
25634.765625	-123.164017
25640.625000	-118.711754
25646.484375	-118.981026
25652.343750	-121.234375
25658.203125	-125.249741
25664.062500	-123.490028
25669.921875	-121.977127
25675.781250	-122.823181
25681.640625	-124.720352
25687.500000	-126.329468
25693.359375	-126.142113
25699.218750	-123.574181
25705.078125	-123.552872
25710.937500	-125.912445
25716.796875	-126.433960
25722.656250	-125.857216
25728.515625	-124.011726
25734.375000	-124.321808
25740.234375	-125.990341
25746.093750	-124.678894
25751.953125	-122.425522
25757.812500	-121.361977
25763.671875	-120.269440
25769.531250	-124.082535
25775.390625	-123.256241
25781.250000	-119.825294
25787.109375	-119.257858
25792.968750	-122.676643
25798.828125	-124.950401
25804.687500	-117.209671
25810.546875	-115.982819
25816.406250	-118.025764
25822.265625	-120.371574
25828.125000	-125.798615
25833.984375	-127.119026
25839.843750	-127.217010
25845.703125	-127.250793
25851.562500	-127.267128
25857.421875	-127.228935
25863.281250	-127.491867
25869.140625	-127.639267
25875.000000	-127.576736
25880.859375	-127.454445
25886.718750	-127.202469
25892.578125	-127.235901
25898.437500	-127.301598
25904.296875	-127.297203
25910.156250	-127.082848
25916.015625	-127.145409
25921.875000	-126.413361
25927.734375	-126.660919
25933.593750	-127.177742
25939.453125	-127.297218
25945.312500	-127.305504
25951.171875	-127.395599
25957.031250	-127.521088
25962.890625	-127.276131
25968.750000	-126.744392
25974.609375	-127.043739
25980.468750	-127.694740
25986.328125	-127.804504
25992.187500	-126.609314
25998.046875	-122.330795
26003.906250	-120.907784
26009.765625	-124.916229
26015.625000	-126.053116
26021.484375	-122.086662
26027.343750	-116.406349
26033.203125	-114.762695
26039.062500	-114.310715
26044.921875	-114.219398
26050.781250	-119.165993
26056.640625	-123.681908
26062.500000	-121.505264
26068.359375	-119.255524
26074.218750	-121.513138
26080.078125	-124.668785
26085.937500	-123.684082
26091.796875	-121.738724
26097.656250	-121.486000
26103.515625	-125.669540
26109.375000	-127.065773
26115.234375	-127.769135
26121.093750	-127.709656
26126.953125	-127.616859
26132.812500	-127.865028
26138.671875	-127.831947
26144.531250	-128.063141
26150.390625	-127.724884
26156.250000	-128.036957
26162.109375	-127.517357
26167.968750	-127.239410
26173.828125	-126.948738
26179.687500	-123.368599
26185.546875	-121.006844
26191.406250	-124.498627
26197.265625	-127.782455
26203.125000	-127.854294
26208.984375	-128.467087
26214.843750	-128.525391
26220.703125	-128.228668
26226.562500	-123.833519
26232.421875	-118.378410
26238.281250	-119.535378
26244.140625	-121.925896
26250.000000	-122.549034
26255.859375	-121.543327
26261.718750	-122.636314
26267.578125	-124.199326
26273.437500	-124.673843
26279.296875	-127.339989
26285.156250	-128.712845
26291.015625	-128.434845
26296.875000	-129.219437
26302.734375	-129.223267
26308.593750	-128.879517
26314.453125	-128.723022
26320.312500	-128.892395
26326.171875	-128.611923
26332.031250	-127.075874
26337.890625	-124.930885
26343.750000	-126.266731
26349.609375	-129.250900
26355.468750	-129.476395
26361.328125	-129.766159
26367.187500	-129.502213
26373.046875	-129.607895
26378.906250	-129.463501
26384.765625	-127.574142
26390.625000	-125.486000
26396.484375	-128.564865
26402.343750	-130.243622
26408.203125	-129.605957
26414.062500	-125.822823
26419.921875	-124.318199
26425.781250	-128.270920
26431.640625	-130.674881
26437.500000	-131.046860
26443.359375	-131.310120
26449.218750	-131.260178
26455.078125	-131.470993
26460.937500	-130.029388
26466.796875	-129.776367
26472.656250	-130.866364
26478.515625	-131.260406
26484.375000	-131.526642
26490.234375	-131.852371
26496.093750	-132.133209
26501.953125	-132.126480
26507.812500	-132.004471
26513.671875	-131.917953
26519.531250	-132.059235
26525.390625	-131.159546
26531.250000	-130.001755
26537.109375	-128.152145
26542.968750	-126.320488
26548.828125	-123.748077
26554.687500	-123.155396
26560.546875	-126.755226
26566.406250	-127.117340
26572.265625	-126.849518
26578.125000	-123.268486
26583.984375	-122.580414
26589.843750	-124.327484
26595.703125	-130.094650
26601.562500	-133.575195
26607.421875	-133.284866
26613.281250	-133.684723
26619.140625	-133.828445
26625.000000	-134.190964
26630.859375	-134.211334
26636.718750	-134.500748
26642.578125	-134.362000
26648.437500	-134.438110
26654.296875	-134.605850
26660.156250	-134.409683
26666.015625	-134.300125
26671.875000	-134.740250
26677.734375	-134.688721
26683.593750	-134.846420
26689.453125	-133.927963
26695.312500	-130.502655
26701.171875	-128.452850
26707.031250	-129.038483
26712.890625	-125.951569
26718.750000	-127.623627
26724.609375	-132.769089
26730.468750	-133.931503
26736.328125	-134.892868
26742.187500	-135.045074
26748.046875	-135.293823
26753.906250	-135.857071
26759.765625	-136.207153
26765.625000	-136.191422
26771.484375	-136.097275
26777.343750	-136.119324
26783.203125	-136.395599
26789.062500	-136.845703
26794.921875	-136.907639
26800.781250	-136.930038
26806.640625	-136.740326
26812.500000	-136.691284
26818.359375	-135.972672
26824.218750	-133.948730
26830.078125	-132.594421
26835.937500	-131.391251
26841.796875	-125.170494
26847.656250	-124.201096
26853.515625	-123.836647
26859.375000	-125.247154
26865.234375	-127.790154
26871.093750	-132.939362
26876.953125	-136.686569
26882.812500	-136.507187
26888.671875	-134.731812
26894.531250	-134.944580
26900.390625	-135.544189
26906.250000	-132.573761
26912.109375	-131.656265
26917.968750	-132.575256
26923.828125	-134.847595
26929.687500	-135.410858
26935.546875	-136.322144
26941.406250	-132.344452
26947.265625	-131.079697
26953.125000	-136.665955
26958.984375	-139.185104
26964.843750	-139.457245
26970.703125	-139.601151
26976.562500	-139.234100
26982.421875	-137.657959
26988.281250	-136.470856
26994.140625	-133.969666
27000.000000	-131.028702
27005.859375	-133.916016
27011.718750	-139.074005
27017.578125	-140.070114
27023.437500	-140.327423
27029.296875	-140.172699
27035.156250	-140.111084
27041.015625	-140.114868
27046.875000	-140.400482
27052.734375	-140.710632
27058.593750	-140.878769
27064.453125	-140.323837
27070.312500	-136.215729
27076.171875	-131.778290
27082.031250	-130.208908
27087.890625	-130.647324
27093.750000	-133.486145
27099.609375	-138.263611
27105.468750	-140.739548
27111.328125	-141.439804
27117.187500	-141.713928
27123.046875	-141.609253
27128.906250	-141.807449
27134.765625	-141.913315
27140.625000	-142.363266
27146.484375	-142.195984
27152.343750	-141.985123
27158.203125	-142.622131
27164.062500	-142.762039
27169.921875	-142.647263
27175.781250	-142.938736
27181.640625	-143.219345
27187.500000	-143.257172
27193.359375	-143.253998
27199.218750	-143.200531
27205.078125	-143.379517
27210.937500	-143.377411
27216.796875	-143.372543
27222.656250	-143.303909
27228.515625	-143.384613
27234.375000	-143.176224
27240.234375	-142.980133
27246.093750	-142.044861
27251.953125	-142.864304
27257.812500	-143.883179
27263.671875	-144.123642
27269.531250	-144.092590
27275.390625	-144.210434
27281.250000	-143.304047
27287.109375	-140.351212
27292.968750	-136.751999
27298.828125	-136.097504
27304.687500	-141.024414
27310.546875	-143.866928
27316.406250	-141.421616
27322.265625	-134.309036
27328.125000	-130.725006
27333.984375	-134.641907
27339.843750	-135.232956
27345.703125	-139.619492
27351.562500	-144.820419
27357.421875	-145.143600
27363.281250	-145.246780
27369.140625	-145.363632
27375.000000	-145.718887
27380.859375	-145.761734
27386.718750	-146.113342
27392.578125	-146.102600
27398.437500	-146.082077
27404.296875	-146.197571
27410.156250	-146.548599
27416.015625	-146.494659
27421.875000	-146.701874
27427.734375	-146.792847
27433.593750	-146.839386
27439.453125	-146.944794
27445.312500	-146.923401
27451.171875	-146.920044
27457.031250	-146.837158
27462.890625	-147.033234
27468.750000	-143.661392
27474.609375	-136.769501
27480.468750	-134.805374
27486.328125	-137.187378
27492.187500	-142.661057
27498.046875	-146.613846
27503.906250	-146.006943
27509.765625	-144.345352
27515.625000	-144.516357
27521.484375	-146.782822
27527.343750	-148.148682
27533.203125	-148.291306
27539.062500	-148.292557
27544.921875	-147.806946
27550.781250	-147.077240
27556.640625	-146.202179
27562.500000	-142.818680
27568.359375	-136.786514
27574.218750	-135.755280
27580.078125	-138.044647
27585.937500	-143.294479
27591.796875	-146.797028
27597.656250	-148.152359
27603.515625	-148.055222
27609.375000	-144.894241
27615.234375	-141.615768
27621.093750	-134.765152
27626.953125	-132.840744
27632.812500	-133.917603
27638.671875	-137.538345
27644.531250	-143.915787
27650.390625	-146.450073
27656.250000	-146.804276
27662.109375	-149.294327
27667.968750	-150.283157
27673.828125	-150.626221
27679.687500	-150.784927
27685.546875	-151.196548
27691.406250	-150.919037
27697.265625	-150.981857
27703.125000	-151.337234
27708.984375	-151.620102
27714.843750	-151.535553
27720.703125	-151.533310
27726.562500	-151.494843
27732.421875	-151.448853
27738.281250	-151.646072
27744.140625	-151.273773
27750.000000	-151.439651
27755.859375	-151.628494
27761.718750	-150.103653
27767.578125	-145.840027
27773.437500	-147.530472
27779.296875	-152.026352
27785.156250	-152.095947
27791.015625	-152.076965
27796.875000	-152.196838
27802.734375	-152.161667
27808.593750	-152.199692
27814.453125	-152.548630
27820.312500	-152.574112
27826.171875	-153.102814
27832.031250	-152.985123
27837.890625	-152.696640
27843.750000	-152.680252
27849.609375	-152.836319
27855.468750	-152.862289
27861.328125	-152.774734
27867.187500	-152.622528
27873.046875	-152.964157
27878.906250	-153.133835
27884.765625	-153.305908
27890.625000	-153.462189
27896.484375	-153.746597
27902.343750	-153.482834
27908.203125	-149.406540
27914.062500	-148.761932
27919.921875	-151.370499
27925.781250	-154.070328
27931.640625	-154.503677
27937.500000	-154.553421
27943.359375	-154.368057
27949.218750	-154.445526
27955.078125	-155.065155
27960.937500	-155.469955
27966.796875	-155.498764
27972.656250	-155.354340
27978.515625	-155.090317
27984.375000	-155.162491
27990.234375	-155.513428
27996.093750	-155.599075
28001.953125	-155.789932
28007.812500	-155.731323
28013.671875	-155.723541
28019.531250	-154.618240
28025.390625	-146.278809
28031.250000	-143.132019
28037.109375	-144.775681
28042.968750	-150.985046
28048.828125	-153.764313
28054.687500	-155.658356
28060.546875	-157.077576
28066.406250	-157.487549
28072.265625	-156.899414
28078.125000	-156.644012
28083.984375	-156.829758
28089.843750	-154.859695
28095.703125	-150.873764
28101.562500	-148.431030
28107.421875	-148.029999
28113.281250	-148.242142
28119.140625	-143.567017
28125.000000	-143.110077
28130.859375	-143.045654
28136.718750	-144.304794
28142.578125	-150.461670
28148.437500	-156.668106
28154.296875	-158.019424
28160.156250	-158.474487
28166.015625	-158.765686
28171.875000	-158.843887
28177.734375	-158.725235
28183.593750	-158.481171
28189.453125	-158.905792
28195.312500	-159.114120
28201.171875	-157.795456
28207.031250	-153.193893
28212.890625	-153.528717
28218.750000	-156.544327
28224.609375	-150.304092
28230.468750	-147.299393
28236.328125	-147.849854
28242.187500	-153.408936
28248.046875	-157.779236
28253.906250	-159.792908
28259.765625	-160.697403
28265.625000	-160.970871
28271.484375	-161.084442
28277.343750	-160.996353
28283.203125	-161.152725
28289.062500	-161.321167
28294.921875	-160.388870
28300.781250	-158.192657
28306.640625	-156.372589
28312.500000	-156.918762
28318.359375	-160.000870
28324.218750	-162.225876
28330.078125	-162.310165
28335.937500	-162.623123
28341.796875	-163.169495
28347.656250	-163.085007
28353.515625	-162.702972
28359.375000	-162.698746
28365.234375	-163.505783
28371.093750	-163.800476
28376.953125	-163.865631
28382.812500	-163.217728
28388.671875	-162.954254
28394.531250	-161.151062
28400.390625	-157.857254
28406.250000	-152.614975
28412.109375	-149.883286
28417.968750	-151.506531
28423.828125	-155.111206
28429.687500	-161.301361
28435.546875	-164.540833
28441.406250	-164.725662
28447.265625	-165.226501
28453.125000	-165.575562
28458.984375	-165.396912
28464.843750	-165.156830
28470.703125	-165.320129
28476.562500	-165.734268
28482.421875	-163.700439
28488.281250	-156.786926
28494.140625	-156.924072
28500.000000	-164.015762
28505.859375	-166.206589
28511.718750	-166.322739
28517.578125	-166.651123
28523.437500	-166.744812
28529.296875	-166.810486
28535.156250	-167.047318
28541.015625	-166.698502
28546.875000	-166.648712
28552.734375	-164.223236
28558.593750	-160.003586
28564.453125	-161.605499
28570.312500	-166.457901
28576.171875	-167.597931
28582.031250	-167.519104
28587.890625	-167.595657
28593.750000	-167.871780
28599.609375	-167.610291
28605.468750	-167.500046
28611.328125	-167.725021
28617.187500	-168.139175
28623.046875	-167.262665
28628.906250	-167.657791
28634.765625	-167.996048
28640.625000	-168.054810
28646.484375	-168.262451
28652.343750	-166.879227
28658.203125	-163.953720
28664.062500	-161.390350
28669.921875	-159.849472
28675.781250	-157.578354
28681.640625	-157.395905
28687.500000	-165.530075
28693.359375	-169.774902
28699.218750	-169.469650
28705.078125	-169.465118
28710.937500	-168.129684
28716.796875	-159.798721
28722.656250	-156.224884
28728.515625	-158.504105
28734.375000	-164.378510
28740.234375	-166.285065
28746.093750	-167.022842
28751.953125	-168.106934
28757.812500	-166.035477
28763.671875	-160.841614
28769.531250	-159.834976
28775.390625	-161.969208
28781.250000	-165.756821
28787.109375	-170.486389
28792.968750	-171.530716
28798.828125	-171.661667
28804.687500	-171.450272
28810.546875	-170.058502
28816.406250	-170.426270
28822.265625	-171.852493
28828.125000	-172.136627
28833.984375	-172.627670
28839.843750	-172.798508
28845.703125	-172.920685
28851.562500	-172.755508
28857.421875	-173.029419
28863.281250	-173.330597
28869.140625	-173.240616
28875.000000	-173.323517
28880.859375	-171.480591
28886.718750	-166.273544
28892.578125	-162.795990
28898.437500	-165.112198
28904.296875	-166.861099
28910.156250	-167.294632
28916.015625	-172.144348
28921.875000	-173.866638
28927.734375	-174.464432
28933.593750	-174.692276
28939.453125	-174.785492
28945.312500	-174.754669
28951.171875	-174.490112
28957.031250	-172.958038
28962.890625	-172.469742
28968.750000	-172.235397
28974.609375	-172.672913
28980.468750	-175.175278
28986.328125	-175.666489
28992.187500	-175.620392
28998.046875	-175.534424
29003.906250	-175.320419
29009.765625	-175.565079
29015.625000	-173.580063
29021.484375	-173.303131
29027.343750	-175.392441
29033.203125	-175.929642
29039.062500	-175.269455
29044.921875	-174.470642
29050.781250	-173.170044
29056.640625	-174.564484
29062.500000	-176.527924
29068.359375	-176.904938
29074.218750	-177.020416
29080.078125	-176.887985
29085.937500	-176.884155
29091.796875	-177.064835
29097.656250	-176.936523
29103.515625	-176.755615
29109.375000	-176.827103
29115.234375	-177.015732
29121.093750	-177.050537
29126.953125	-177.163849
29132.812500	-177.210342
29138.671875	-177.242783
29144.531250	-177.228210
29150.390625	-177.429443
29156.250000	-177.082443
29162.109375	-173.062210
29167.968750	-164.881042
29173.828125	-163.222076
29179.687500	-165.149780
29185.546875	-169.124527
29191.406250	-171.418259
29197.265625	-172.431412
29203.125000	-174.336960
29208.984375	-176.445618
29214.843750	-177.967331
29220.703125	-177.764420
29226.562500	-177.622864
29232.421875	-177.024277
29238.281250	-176.029388
29244.140625	-177.548325
29250.000000	-178.311737
29255.859375	-178.398041
29261.718750	-178.314255
29267.578125	-178.065475
29273.437500	-177.990021
29279.296875	-178.086105
29285.156250	-178.248764
29291.015625	-178.478409
29296.875000	-178.508804
29302.734375	-178.526932
29308.593750	-178.278275
29314.453125	-177.866394
29320.312500	-176.978333
29326.171875	-176.860535
29332.031250	-177.834854
29337.890625	-174.806396
29343.750000	-173.704193
29349.609375	-175.294678
29355.468750	-176.709473
29361.328125	-178.288727
29367.187500	-178.537506
29373.046875	-178.475052
29378.906250	-178.206894
29384.765625	-178.185516
29390.625000	-178.299088
29396.484375	-178.636826
29402.343750	-178.727798
29408.203125	-178.687897
29414.062500	-178.693146
29419.921875	-178.787354
29425.781250	-178.588928
29431.640625	-178.662399
29437.500000	-178.703354
29443.359375	-178.748917
29449.218750	-178.740662
29455.078125	-178.684052
29460.937500	-178.713318
29466.796875	-178.600327
29472.656250	-178.761093
29478.515625	-178.630615
29484.375000	-178.451584
29490.234375	-178.489578
29496.093750	-178.501450
29501.953125	-178.290192
29507.812500	-177.372711
29513.671875	-177.458130
29519.531250	-178.187881
29525.390625	-178.744858
29531.250000	-178.666748
29537.109375	-178.653793
29542.968750	-178.541153
29548.828125	-178.326019
29554.687500	-178.236160
29560.546875	-178.496506
29566.406250	-178.701447
29572.265625	-178.978073
29578.125000	-179.029114
29583.984375	-178.824509
29589.843750	-178.647049
29595.703125	-178.679581
29601.562500	-178.739868
29607.421875	-178.902054
29613.281250	-178.941940
29619.140625	-178.816162
29625.000000	-178.867935
29630.859375	-178.697205
29636.718750	-178.764542
29642.578125	-178.877380
29648.437500	-178.801712
29654.296875	-178.911865
29660.156250	-178.813660
29666.015625	-178.656570
29671.875000	-178.778687
29677.734375	-178.826492
29683.593750	-178.763947
29689.453125	-178.861328
29695.312500	-179.034286
29701.171875	-178.850800
29707.031250	-178.730835
29712.890625	-178.490768
29718.750000	-178.473694
29724.609375	-178.479691
29730.468750	-178.813217
29736.328125	-178.682541
29742.187500	-178.732697
29748.046875	-178.736237
29753.906250	-178.612808
29759.765625	-178.582153
29765.625000	-178.839172
29771.484375	-178.786972
29777.343750	-178.707245
29783.203125	-178.739471
29789.062500	-178.666183
29794.921875	-178.384888
29800.781250	-178.572525
29806.640625	-178.512787
29812.500000	-178.500763
29818.359375	-178.663971
29824.218750	-178.726257
29830.078125	-178.811508
29835.937500	-178.893860
29841.796875	-178.979858
29847.656250	-178.923492
29853.515625	-178.755966
29859.375000	-178.735184
29865.234375	-178.806152
29871.093750	-178.844894
29876.953125	-178.789246
29882.812500	-178.780853
29888.671875	-178.747101
29894.531250	-178.562103
29900.390625	-178.606354
29906.250000	-178.665955
29912.109375	-178.605576
29917.968750	-178.657349
29923.828125	-178.537109
29929.687500	-178.402573
29935.546875	-178.382584
29941.406250	-178.562286
29947.265625	-178.913391
29953.125000	-178.839371
29958.984375	-178.777237
29964.843750	-178.697678
29970.703125	-178.602875
29976.562500	-178.649918
29982.421875	-178.901306
29988.281250	-178.669601
29994.140625	-178.639450
30000.000000	-178.802475
30005.859375	-179.037918
30011.718750	-178.939896
30017.578125	-178.772934
30023.437500	-178.970123
30029.296875	-179.034653
30035.156250	-178.764435
30041.015625	-178.871689
30046.875000	-178.806000
30052.734375	-178.842056
30058.593750	-178.728653
30064.453125	-178.492493
30070.312500	-178.126999
30076.171875	-178.041229
30082.031250	-178.344604
30087.890625	-178.513275
30093.750000	-178.586502
30099.609375	-178.589249
30105.468750	-178.667023
30111.328125	-178.753448
30117.187500	-178.687607
30123.046875	-178.655350
30128.906250	-178.454285
30134.765625	-178.717941
30140.625000	-178.864441
30146.484375	-178.908325
30152.343750	-178.808044
30158.203125	-178.549591
30164.062500	-178.536819
30169.921875	-178.681778
30175.781250	-178.826065
30181.640625	-178.746872
30187.500000	-178.657730
30193.359375	-178.626221
30199.218750	-178.587173
30205.078125	-178.685516
30210.937500	-178.759415
30216.796875	-178.859558
30222.656250	-178.792282
30228.515625	-178.850006
30234.375000	-178.900467
30240.234375	-178.968323
30246.093750	-178.924515
30251.953125	-178.843216
30257.812500	-178.700653
30263.671875	-178.604568
30269.531250	-178.696945
30275.390625	-178.668198
30281.250000	-178.565491
30287.109375	-178.804581
30292.968750	-178.855743
30298.828125	-178.638702
30304.687500	-178.721710
30310.546875	-178.650955
30316.406250	-178.728226
30322.265625	-178.846985
30328.125000	-178.810852
30333.984375	-178.691116
30339.843750	-178.743774
30345.703125	-178.869553
30351.562500	-178.780823
30357.421875	-178.728973
30363.281250	-178.827042
30369.140625	-178.797089
30375.000000	-178.768967
30380.859375	-178.789551
30386.718750	-178.657944
30392.578125	-178.562744
30398.437500	-178.568497
30404.296875	-178.674789
30410.156250	-178.913879
30416.015625	-178.856552
30421.875000	-178.991455
30427.734375	-179.041016
30433.593750	-178.739655
30439.453125	-178.766434
30445.312500	-178.907135
30451.171875	-178.663467
30457.031250	-178.922211
30462.890625	-178.911133
30468.750000	-178.848053
30474.609375	-178.896500
30480.468750	-178.787628
30486.328125	-178.856781
30492.187500	-178.682083
30498.046875	-178.898224
30503.906250	-178.998291
30509.765625	-178.836945
30515.625000	-178.689880
30521.484375	-178.641022
30527.343750	-178.769806
30533.203125	-178.771378
30539.062500	-178.804260
30544.921875	-178.914169
30550.781250	-179.179596
30556.640625	-179.138443
30562.500000	-178.731918
30568.359375	-178.653473
30574.218750	-178.580307
30580.078125	-178.703644
30585.937500	-178.672272
30591.796875	-178.922073
30597.656250	-178.841400
30603.515625	-178.820282
30609.375000	-178.920776
30615.234375	-178.860138
30621.093750	-178.753586
30626.953125	-178.517532
30632.812500	-178.793320
30638.671875	-178.920181
30644.531250	-178.837784
30650.390625	-178.738052
30656.250000	-178.754761
30662.109375	-178.828751
30667.968750	-178.794678
30673.828125	-178.943939
30679.687500	-178.913086
30685.546875	-178.954437
30691.406250	-178.879456
30697.265625	-178.681961
30703.125000	-178.818558
30708.984375	-178.916031
30714.843750	-178.828445
30720.703125	-178.788620
30726.562500	-178.751480
30732.421875	-178.795593
30738.281250	-178.740204
30744.140625	-178.825958
30750.000000	-178.825470
30755.859375	-178.814926
30761.718750	-178.879486
30767.578125	-178.645569
30773.437500	-178.593842
30779.296875	-178.727966
30785.156250	-178.795013
30791.015625	-178.904007
30796.875000	-179.024460
30802.734375	-179.098511
30808.593750	-179.055161
30814.453125	-178.944275
30820.312500	-179.050461
30826.171875	-178.860046
30832.031250	-178.574554
30837.890625	-178.504089
30843.750000	-178.790314
30849.609375	-178.813370
30855.468750	-178.830582
30861.328125	-178.750793
30867.187500	-178.781067
30873.046875	-178.752747
30878.906250	-178.937180
30884.765625	-179.011276
30890.625000	-178.752213
30896.484375	-178.839661
30902.343750	-178.749161
30908.203125	-178.721680
30914.062500	-178.774536
30919.921875	-178.752060
30925.781250	-178.779572
30931.640625	-178.901611
30937.500000	-178.777176
30943.359375	-178.872925
30949.218750	-178.997696
30955.078125	-178.843491
30960.937500	-178.757202
30966.796875	-178.759979
30972.656250	-178.605621
30978.515625	-178.731415
30984.375000	-178.816986
30990.234375	-178.705811
30996.093750	-178.865570
31001.953125	-178.928284
31007.812500	-178.658997
31013.671875	-178.584244
31019.531250	-178.832870
31025.390625	-178.874283
31031.250000	-178.767899
31037.109375	-178.386536
31042.968750	-178.637558
31048.828125	-178.782303
31054.687500	-178.692291
31060.546875	-178.746857
31066.406250	-178.987595
31072.265625	-179.032654
31078.125000	-178.944397
31083.984375	-178.880768
31089.843750	-178.750198
31095.703125	-178.669098
31101.562500	-178.577530
31107.421875	-178.656403
31113.281250	-178.860626
31119.140625	-179.106415
31125.000000	-178.757645
31130.859375	-178.775558
31136.718750	-178.839127
31142.578125	-178.719452
31148.437500	-178.615677
31154.296875	-178.551514
31160.156250	-178.625580
31166.015625	-178.904984
31171.875000	-178.821045
31177.734375	-178.955475
31183.593750	-178.802994
31189.453125	-178.589523
31195.312500	-178.847198
31201.171875	-178.808533
31207.031250	-178.800613
31212.890625	-178.716156
31218.750000	-178.870636
31224.609375	-179.163391
31230.468750	-178.896179
31236.328125	-178.624207
31242.187500	-178.749496
31248.046875	-178.642014
31253.906250	-178.537064
31259.765625	-178.718643
31265.625000	-178.708237
31271.484375	-178.621796
31277.343750	-178.532364
31283.203125	-178.501053
